"","truedispersions.S1","truedispersions.S2","truemeans.S1","truemeans.S2","n.random.outliers.up.S1","n.random.outliers.up.S2","n.random.outliers.down.S1","n.random.outliers.down.S2","n.single.outliers.up.S1","n.single.outliers.up.S2","n.single.outliers.down.S1","n.single.outliers.down.S2","M.value","A.value","truelog2foldchanges","upregulation","downregulation","differential.expression"
"g18",0.0968749122335006,0.0968749122335006,257.421052631579,729.898670880843,0,0,0,0,0,0,0,0,1.47548880331663,13.5735404875671,1.50356614778477,1,0,1
"g19",1.56527322066035,1.56527322066035,6.39024390243902,13.5055018084169,0,0,0,0,0,0,0,0,1.09794314002374,7.50687991678074,1.07960434337317,1,0,1
"g20",0.110014265646323,0.110014265646323,36.0487804878049,117.41503724998,0,0,0,0,0,0,0,0,1.7130938266633,10.6398270728528,1.70359482532782,1,0,1
"g21",0.361330940504704,0.361330940504704,16.3658536585366,49.8901249949767,0,0,0,0,0,0,0,0,1.91977173337144,8.98125749627984,1.60806542719173,1,0,1
"g22",0.104777630949304,0.104777630949304,444.315789473684,809.569149556178,0,0,0,0,0,0,0,0,1.24690246871088,13.5567435243884,0.865568903217825,1,0,1
"g23",0.0818314762339026,0.0818314762339026,91.9756097560976,369.21391215102,0,0,0,0,0,0,0,0,2.11604006337011,12.2701284327596,2.00513367467562,1,0,1
"g24",0.612363844612919,0.612363844612919,233.682926829268,555.828733907917,0,0,0,0,0,0,0,0,1.88051454058266,12.4253188567768,1.25008808462952,1,0,1
"g25",0.536877120849046,0.536877120849046,52.4390243902439,136.950791328533,0,0,0,0,0,0,0,0,1.68617812920753,10.4199261004191,1.38494485215826,1,0,1
"g26",0.0687648967813997,0.0687648967813997,46.4146341463415,94.6125576622875,0,0,0,0,0,0,0,0,0.867977469573335,10.8502778821804,1.02745193441505,1,0,1
"g27",0.46379291037746,0.46379291037746,2.35087719298246,8.42328893535995,0,0,0,0,0,0,0,0,1.87835280515941,6.67473910446382,1.84118447793289,1,0,1
"g28",0.040841645163058,0.040841645163058,298.736842105263,529.253481910123,0,0,0,0,0,0,0,0,0.948512940186074,13.4357735511838,0.825083684780218,1,0,1
"g29",0.042034467133376,0.042034467133376,488.439024390244,951.228367986975,0,0,0,0,0,0,0,0,1.42724799836482,14.382348602828,0.961613269778105,1,0,1
"g30",0.0885469287029364,0.0885469287029364,1043.47368421053,1649.98135973797,0,0,0,0,0,0,0,0,0.985710172306499,14.8163971165296,0.661055509027326,1,0,1
"g31",0.173600282891864,0.173600282891864,84.7317073170732,137.333607925201,0,0,0,0,0,0,0,0,1.58277079734645,11.7218753921781,0.696710876971188,1,0,1
"g32",0.33778347614534,0.33778347614534,154.682926829268,598.26965944891,0,0,0,0,0,0,0,0,1.49313377817774,13.0424930300702,1.95148193253321,1,0,1
"g33",0.0312133834366693,0.0312133834366693,63.4390243902439,182.540537226802,0,0,0,0,0,0,0,0,1.79093220047265,11.6192161993442,1.52477439286374,1,0,1
"g34",0.271052428879172,0.271052428879172,3.68292682926829,11.2842282956416,0,0,0,0,0,0,0,0,1.85745577154728,7.17080162659266,1.61538311924008,1,0,1
"g35",0.130666916846422,0.130666916846422,94.780487804878,195.307513028997,0,0,0,0,0,0,0,0,0.651163188356511,11.5405096564102,1.04308545624618,1,0,1
"g36",0.214909666819412,0.214909666819412,34.3684210526316,59.2476267122026,0,0,0,0,0,0,0,0,0.712622468870954,10.2901073776693,0.785673791780877,1,0,1
"g37",0.538216153758678,0.538216153758678,192.280701754386,726.412709804299,0,0,0,0,0,0,0,0,1.70558011263464,13.0092212570963,1.91757547130193,1,0,1
"g38",0.237574544853279,0.237574544853279,16.390243902439,25.8182779591072,0,0,0,0,0,0,0,0,0.900974240481954,9.20491045559768,0.655555454958672,1,0,1
"g39",0.29870064473567,0.29870064473567,231.926829268293,836.564671069366,0,0,0,0,0,0,0,0,1.57655069522931,13.677924301492,1.85080735243928,1,0,1
"g40",0.964589129624994,0.964589129624994,5.50877192982456,12.8359161410719,0,0,0,0,0,0,0,0,0.470940033228693,6.90156994192711,1.22038362958473,1,0,1
"g41",0.11714970480039,0.11714970480039,0.947368421052632,1.52474763808086,0,0,0,0,0,0,0,0,1.35015857751597,5.07134773599524,0.686572993091713,1,0,1
"g42",0.225801634837167,0.225801634837167,76.7317073170732,145.908025426219,0,0,0,0,0,0,0,0,1.39553454939563,11.4206392052798,0.92716447743636,1,0,1
"g43",0.109112301868606,0.109112301868606,10.0487804878049,30.38593676804,0,0,0,0,0,0,0,0,1.43309517626371,8.95344300591444,1.596383341736,1,0,1
"g44",0.177311506821921,0.177311506821921,16.5365853658537,30.1885590182744,0,0,0,0,0,0,0,0,1.59909246154147,9.15861392838919,0.86834053112046,1,0,1
"g45",1.28021769757365,1.28021769757365,3.87719298245614,6.641594007309,0,0,0,0,0,0,0,0,0.847145560870975,6.51219405346328,0.776516990088507,1,0,1
"g46",0.145706986026469,0.145706986026469,62.5853658536585,143.543654375965,0,0,0,0,0,0,0,0,1.78828698670077,11.2202719492719,1.19759229414166,1,0,1
"g47",0.0809371302376961,0.0809371302376961,99.6341463414634,183.503894746338,0,0,0,0,0,0,0,0,0.903903147528119,11.8811900666384,0.881098514981915,1,0,1
"g48",0.141193715299401,0.141193715299401,20.8292682926829,42.804342961166,0,0,0,0,0,0,0,0,1.55700404562425,9.53648787890153,1.03914502087286,1,0,1
"g49",1.12234747813812,1.12234747813812,19.6491228070175,67.2545642742162,0,0,0,0,0,0,0,0,1.57600737938169,10.4975569184177,1.77516727252479,1,0,1
"g50",0.0981318727365795,0.0981318727365795,281.707317073171,1321.73769151283,0,0,0,0,0,0,0,0,2.20409765225551,14.2982156879876,2.23016694998617,1,0,1
"g51",0.277229599257426,0.277229599257426,48.1463414634146,72.5128979217034,0,0,0,0,0,0,0,0,0.202179182175128,10.2183923072035,0.590811456213759,1,0,1
"g52",1.94578508298129,1.94578508298129,1.59649122807018,3.10972584543031,0,0,0,0,0,0,0,0,-0.52925492358502,4.300437916264,0.961882771404792,1,0,1
"g53",0.168609899456405,0.168609899456405,2.34146341463415,3.69154508484573,0,0,0,0,0,0,0,0,0.32135354454533,6.03383630163542,0.656814282158478,1,0,1
"g54",0.141976264217255,0.141976264217255,26.1707317073171,67.3603671401103,0,0,0,0,0,0,0,0,1.47061855366226,10.1501431055869,1.36394574042183,1,0,1
"g55",0.122458492204081,0.122458492204081,109.560975609756,357.296587022039,0,0,0,0,0,0,0,0,1.47503724973744,12.1595043765925,1.70538811503127,1,0,1
"g56",0.0746357989290483,0.0746357989290483,507.859649122807,1802.10174020505,0,0,0,0,0,0,0,0,1.85547703069068,14.6861130146722,1.8271787053987,1,0,1
"g57",0.175682074788884,0.175682074788884,10.3508771929825,30.294337600876,0,0,0,0,0,0,0,0,2.05148702121558,8.73949495182874,1.54929512554587,1,0,1
"g58",0.483154422796577,0.483154422796577,10.7543859649123,29.6529340254069,0,0,0,0,0,0,0,0,2.19513202901598,8.24808920152405,1.46324970542717,1,0,1
"g59",0.0235506325031754,0.0235506325031754,965,3202.60155230103,0,0,0,0,0,0,0,0,1.81437003466595,15.7395885438011,1.7306434706702,1,0,1
"g60",0.0726877392367767,0.0726877392367767,20.859649122807,85.3066861919847,0,0,0,0,0,0,0,0,2.10833592074044,10.4147647141481,2.03194393124843,1,0,1
"g61",0.0880276201994509,0.0880276201994509,131.263157894737,304.852193163136,0,0,0,0,0,0,0,0,1.44542033669123,12.4876158747531,1.21564787843566,1,0,1
"g62",0.154363102421709,0.154363102421709,139.536585365854,375.284372301998,0,0,0,0,0,0,0,0,1.83123813893083,12.5337283109167,1.42734077971958,1,0,1
"g63",0.937833613187856,0.937833613187856,17.609756097561,44.1117865496254,0,0,0,0,0,0,0,0,1.16406985944657,10.6912158107892,1.32478926410917,1,0,1
"g64",1.29403448320222,1.29403448320222,2.31578947368421,7.06526966781634,0,0,0,0,0,0,0,0,1.39186976967463,4.95788651934115,1.60924052132398,1,0,1
"g65",0.243289550333816,0.243289550333816,127.80487804878,248.744235377668,0,0,0,0,0,0,0,0,1.06887023869506,11.7324712568916,0.960720189700992,1,0,1
"g66",0.290021202003334,0.290021202003334,820.853658536585,1707.13200573531,0,0,0,0,0,0,0,0,0.331886235793791,14.5970816309505,1.05637767361195,1,0,1
"g67",1.70014961179957,1.70014961179957,0.707317073170732,1.10209597959524,0,0,0,0,0,0,0,0,1.37240655382607,3.90694762509115,0.639820880637676,1,0,1
"g68",0.229473422998922,0.229473422998922,8.6140350877193,24.9964315118806,0,0,0,0,0,0,0,0,1.96918369976121,7.96082738501248,1.53696104532169,1,0,1
"g69",0.0465952240576137,0.0465952240576137,1.78947368421053,3.0831327154109,0,0,0,0,0,0,0,0,1.04491397035254,6.17234360497027,0.784861664701639,1,0,1
"g70",0.178689156871701,0.178689156871701,41.1754385964912,116.665926495553,0,0,0,0,0,0,0,0,1.54029453767537,10.9584834957643,1.50252734579918,1,0,1
"g71",0.0577987742451903,0.0577987742451903,373.243902439024,700.346758726585,0,0,0,0,0,0,0,0,1.24160040140501,13.6510331056868,0.907950720657423,1,0,1
"g72",0.138795411401293,0.138795411401293,207.456140350877,694.428523033257,0,0,0,0,0,0,0,0,2.04744774944361,12.9838762767016,1.74301984723896,1,0,1
"g73",1.01631834087562,1.01631834087562,9.87804878048781,35.0958550729008,0,0,0,0,0,0,0,0,1.15339705812795,8.18892577850648,1.82900265565711,1,0,1
"g74",0.132606510211948,0.132606510211948,197.526315789474,513.498683670473,0,0,0,0,0,0,0,0,1.46568129046431,12.972494457717,1.37831570659921,1,0,1
"g75",2.72322950636477,2.72322950636477,0.634146341463415,1.53542469939798,0,0,0,0,0,0,0,0,4.16834344972588,2.59453117194178,1.27575004758991,1,0,1
"g76",2.3734849225358,2.3734849225358,0.719298245614035,2.25529823063858,0,0,0,0,0,0,0,0,1.85851193199904,3.23828235393713,1.64865623123774,1,0,1
"g77",0.0444658858792713,0.0444658858792713,204.80487804878,362.712041033386,0,0,0,0,0,0,0,0,0.515113001413958,12.7013369572109,0.824574561674388,1,0,1
"g78",0.0698013188354384,0.0698013188354384,1041.0243902439,2012.14824356725,0,0,0,0,0,0,0,0,0.986907802724444,15.4656111008765,0.950732728522157,1,0,1
"g79",0.158810289507573,0.158810289507573,16.7894736842105,74.0869147333681,0,0,0,0,0,0,0,0,2.12870903683196,9.70790501802497,2.14166175010251,1,0,1
"g80",0.216014154887889,0.216014154887889,22.0526315789474,41.4650641193761,0,0,0,0,0,0,0,0,0.385217080591532,9.15370739152416,0.910945497874709,1,0,1
"g81",0.700440244377398,0.700440244377398,90.1219512195122,199.69479525786,0,0,0,0,0,0,0,0,1.10617667026372,11.3996610572051,1.14784627697179,1,0,1
"g82",0.0966566725615896,0.0966566725615896,137.684210526316,408.195226425599,0,0,0,0,0,0,0,0,1.58483831471796,13.0560103806173,1.56789618882093,1,0,1
"g83",0.140264745307308,0.140264745307308,87.9298245614035,225.985119466162,0,0,0,0,0,0,0,0,1.82155391113033,11.9658981851498,1.36180328265999,1,0,1
"g84",0.10165329429655,0.10165329429655,103.666666666667,242.54198938421,0,0,0,0,0,0,0,0,1.1999063248064,12.2176314303315,1.2262824517161,1,0,1
"g85",0.0880967020498914,0.0880967020498914,15.8947368421053,29.2608674536214,0,0,0,0,0,0,0,0,1.07953177475151,8.95402040420244,0.880423408560443,1,0,1
"g86",1.48543412800254e-06,1.48543412800254e-06,5.42105263157895,11.8907017099698,0,0,0,0,0,0,0,0,1.04962031495844,7.84892739485762,1.13318893699007,1,0,1
"g87",0.392494432254406,0.392494432254406,2.68292682926829,10.9875512832983,0,0,0,0,0,0,0,0,1.98696967776169,6.98347521875516,2.03399028500021,1,0,1
"g88",0.0410901907959242,0.0410901907959242,612.219512195122,2090.07105195871,0,0,0,0,0,0,0,0,1.51916113613009,15.0237104740836,1.77143105636265,1,0,1
"g89",2.41665259079844e-07,2.41665259079844e-07,1,2.77938835411788,0,0,0,0,0,0,0,0,1.57315410531172,5.52497301737654,1.47476743130545,1,0,1
"g90",0.335577532354616,0.335577532354616,17.0731707317073,66.8694986554107,0,0,0,0,0,0,0,0,2.34385317046547,10.0549524256182,1.96961728863088,1,0,1
"g91",3.12085512948359,3.12085512948359,3.42105263157895,6.51917495213351,0,0,0,0,0,0,0,0,-3.39238816882219,4.99858010646259,0.930249093125735,1,0,1
"g92",0.241454366368048,0.241454366368048,346.122807017544,552.830053059802,0,0,0,0,0,0,0,0,1.17775303842653,13.2894082556232,0.675552038018634,1,0,1
"g93",0.0693135110634759,0.0693135110634759,322.140350877193,778.584668695857,0,0,0,0,0,0,0,0,1.14960151054917,13.9548523885379,1.27316455437327,1,0,1
"g94",0.110371862266718,0.110371862266718,346.414634146341,1228.26737937078,0,0,0,0,0,0,0,0,1.66105856353436,14.2193829473132,1.8260528701145,1,0,1
"g95",0.270697208988599,0.270697208988599,9.34146341463415,22.3761162702159,0,0,0,0,0,0,0,0,1.13679117908281,8.51932144903566,1.26023917302261,1,0,1
"g96",0.279627318766099,0.279627318766099,75.6491228070175,127.885709991581,0,0,0,0,0,0,0,0,0.528091374821201,11.2378720896614,0.757459807000993,1,0,1
"g97",0.0741072009006363,0.0741072009006363,192.789473684211,505.650644175599,0,0,0,0,0,0,0,0,1.68164332697264,12.991149254576,1.39111468348114,1,0,1
"g98",0.177207848417941,0.177207848417941,62.280701754386,168.841004370661,0,0,0,0,0,0,0,0,1.34881534035648,11.4999357656682,1.43880821113571,1,0,1
"g99",0.167009985528477,0.167009985528477,291.512195121951,857.470231683011,0,0,0,0,0,0,0,0,2.49785510800014,13.132439266911,1.55653034851729,1,0,1
"g100",0.865797853205126,0.865797853205126,2.41463414634146,4.73565211504834,0,0,0,0,0,0,0,0,-0.509333813707546,5.45402589091998,0.971758487817667,1,0,1
"g101",0.545713873096875,0.545713873096875,41.0243902439024,99.9885332394746,0,0,0,0,0,0,0,0,1.94111867951559,10.2996232122774,1.28528076426674,1,0,1
"g102",0.182890060272039,0.182890060272039,268.631578947368,427.84188519732,0,0,0,0,0,0,0,0,0.0414441695299352,12.8153121751722,0.671448816950485,1,0,1
"g103",0.117950784840323,0.117950784840323,162.631578947368,514.770983354438,0,0,0,0,0,0,0,0,1.88177974200064,13.0091976094689,1.66232331434556,1,0,1
"g104",0.565371309348067,0.565371309348067,4.14634146341463,7.74557000139104,0,0,0,0,0,0,0,0,-0.0726456995142684,6.57685689325415,0.901532480241671,1,0,1
"g105",0.0530456296739516,0.0530456296739516,94.5789473684211,363.690026844745,0,0,0,0,0,0,0,0,1.73177054065026,12.2971153384869,1.94311837427313,1,0,1
"g106",0.0844418576911055,0.0844418576911055,394.842105263158,1107.79451305502,0,0,0,0,0,0,0,0,1.45832030979003,14.1942893205079,1.48834254835676,1,0,1
"g107",0.300967428230166,0.300967428230166,10.2682926829268,20.9013652890898,0,0,0,0,0,0,0,0,1.40438306514362,8.94199466544887,1.02540085948526,1,0,1
"g108",0.275319476387826,0.275319476387826,27.2682926829268,75.7998955321015,0,0,0,0,0,0,0,0,1.05602943998355,10.2684250173595,1.4749714867285,1,0,1
"g109",0.201720209343671,0.201720209343671,35.8771929824561,86.5940823275719,0,0,0,0,0,0,0,0,0.988853649964279,10.7116702548795,1.27120141854943,1,0,1
"g110",1.87837974683799,1.87837974683799,3.82926829268293,6.74509873761498,0,0,0,0,0,0,0,0,2.16448557286795,5.60283301482672,0.816770817836229,1,0,1
"g111",0.30023289765677,0.30023289765677,147.017543859649,396.192596600538,0,0,0,0,0,0,0,0,0.486568745194413,12.3324398470508,1.43021359710594,1,0,1
"g112",0.100961803813868,0.100961803813868,24.4634146341463,131.192224842378,0,0,0,0,0,0,0,0,2.25214760243895,10.4164406581717,2.42298452439415,1,0,1
"g113",0.597845850543027,0.597845850543027,28.2926829268293,48.728358035452,0,0,0,0,0,0,0,0,0.992691672700142,9.68395987248176,0.784332619379224,1,0,1
"g114",0.531240338397347,0.531240338397347,64.4390243902439,284.083441248829,0,0,0,0,0,0,0,0,2.29269475364948,11.6022578758505,2.14030818483037,1,0,1
"g115",0.142644281418214,0.142644281418214,29.9756097560976,122.435849558918,0,0,0,0,0,0,0,0,1.66215582580071,10.7495743445606,2.03016503904624,1,0,1
"g116",0.20581333088911,0.20581333088911,56.7560975609756,201.286825108048,0,0,0,0,0,0,0,0,2.11874491180397,11.4253828669201,1.82640544514976,1,0,1
"g117",0.169321097697922,0.169321097697922,81.2631578947368,233.966624254182,0,0,0,0,0,0,0,0,1.35893181181664,11.8913572434412,1.52562940748016,1,0,1
"g118",0.135703679431693,0.135703679431693,53.6491228070175,117.910896649486,0,0,0,0,0,0,0,0,0.864909190965474,10.8911901153548,1.13607056266693,1,0,1
"g119",0.0745935699076768,0.0745935699076768,17.2682926829268,34.6961587364445,0,0,0,0,0,0,0,0,0.934984052006552,9.49938139057916,1.00665049814414,1,0,1
"g120",0.125965978465446,0.125965978465446,774.578947368421,3173.2132507858,0,0,0,0,0,0,0,0,2.42051885016265,15.2758189425429,2.03446028320496,1,0,1
"g121",0.643308696311009,0.643308696311009,1.17073170731707,2.6776677144245,0,0,0,0,0,0,0,0,2.28703068198544,4.20824695304915,1.19356644420983,1,0,1
"g122",0.980910450742611,0.980910450742611,16.7073170731707,49.2645398656452,0,0,0,0,0,0,0,0,1.66714333525515,9.73254432197882,1.56006950401858,1,0,1
"g123",0.082520559754004,0.082520559754004,586.508771929825,1297.60818394582,0,0,0,0,0,0,0,0,0.805916678857804,14.4555278694761,1.14563023296525,1,0,1
"g124",0.504644966100986,0.504644966100986,3.36585365853659,5.91114134689298,0,0,0,0,0,0,0,0,1.81309923476851,6.93589294477225,0.812464266487163,1,0,1
"g125",5.29968100535857,5.29968100535857,2.09756097560976,8.0278962410887,0,0,0,0,0,0,0,0,2.87942708527127,5.02498414295335,1.93630922019971,1,0,1
"g126",0.224587579579865,0.224587579579865,481.463414634146,1073.75174335612,0,0,0,0,0,0,0,0,1.09129421054429,13.8406979352753,1.1571623936789,1,0,1
"g127",1.70692500761978,1.70692500761978,3.66666666666667,5.69890898341934,0,0,0,0,0,0,0,0,1.91942559125409,5.6222550290155,0.636216633840725,1,0,1
"g128",4.41488462208267,4.41488462208267,2.02439024390244,3.75219602417201,0,0,0,0,0,0,0,0,5.58894178829813,2.20645972196198,0.890247773116332,1,0,1
"g129",0.0292347462615533,0.0292347462615533,5.39024390243902,13.5253018879271,0,0,0,0,0,0,0,0,1.29823404365172,7.94243232527153,1.32723833581894,1,0,1
"g130",0.526008658250116,0.526008658250116,9.34146341463415,26.8270636065233,0,0,0,0,0,0,0,0,0.839629686397279,8.79048274970993,1.52196866863272,1,0,1
"g131",0.0408309771536272,0.0408309771536272,60.7543859649123,99.8789219887533,0,0,0,0,0,0,0,0,0.603151084036025,11.0929994845281,0.717191686936854,1,0,1
"g132",0.66473810297877,0.66473810297877,3.14634146341463,6.92150393606041,0,0,0,0,0,0,0,0,2.48356110474044,6.82283724472511,1.13741029650128,1,0,1
"g133",2.38009046658242,2.38009046658242,2.49122807017544,10.6047736547623,0,0,0,0,0,0,0,0,5.2854454499325,4.9799468987742,2.08978481827664,1,0,1
"g134",0.131745398193125,0.131745398193125,2.73684210526316,6.45384876496965,0,0,0,0,0,0,0,0,0.824438119094173,6.96239025205195,1.23764756640521,1,0,1
"g135",0.0706833312435806,0.0706833312435806,138.491228070175,213.866023440617,0,0,0,0,0,0,0,0,0.234445310525215,12.0545090406737,0.626912702057435,1,0,1
"g136",0.130805824672879,0.130805824672879,437,1047.4313780278,0,0,0,0,0,0,0,0,1.60094048049363,13.8671857111666,1.26115054469766,1,0,1
"g137",0.188109815280446,0.188109815280446,2.03508771929825,8.56643357703532,0,0,0,0,0,0,0,0,1.50730860796123,6.84348540047763,2.07360371793418,1,0,1
"g138",1.78562600783681,1.78562600783681,14.7560975609756,34.5346556627339,0,0,0,0,0,0,0,0,-2.17768252834016,6.21542629589811,1.22673360627774,1,0,1
"g139",0.514413400073831,0.514413400073831,20.6585365853659,52.3356313910289,0,0,0,0,0,0,0,0,1.35898063211322,9.66096797953378,1.3410554435898,1,0,1
"g140",0.653686382239066,0.653686382239066,161.951219512195,414.695334963784,0,0,0,0,0,0,0,0,1.08735933501742,12.5091875918476,1.3564924861705,1,0,1
"g141",0.116092576106256,0.116092576106256,20.9024390243902,38.4360860648406,0,0,0,0,0,0,0,0,1.18107126183108,9.80020731629736,0.878790139779021,1,0,1
"g142",0.129447990218842,0.129447990218842,57.7368421052632,163.523977695254,0,0,0,0,0,0,0,0,1.48964490794477,11.3652976514577,1.50193808796198,1,0,1
"g143",0.0811736570544586,0.0811736570544586,2126.68292682927,3745.1612071938,0,0,0,0,0,0,0,0,0.723501196244255,16.2001327999277,0.816422865720077,1,0,1
"g144",0.114985064570143,0.114985064570143,662.789473684211,1562.97084383673,0,0,0,0,0,0,0,0,1.60095357747963,14.8332659749135,1.23766827088561,1,0,1
"g145",0.103470276348717,0.103470276348717,1765.68292682927,12723.4367901371,0,0,0,0,0,0,0,0,3.06519078318676,16.7951087925511,2.8491902178641,1,0,1
"g146",0.93871997563525,0.93871997563525,3.42105263157895,8.95274351515697,0,0,0,0,0,0,0,0,-0.367607540407757,5.84120118238588,1.38788955588569,1,0,1
"g147",0.121245614905259,0.121245614905259,207.298245614035,343.885129188565,0,0,0,0,0,0,0,0,0.76037922117667,13.0383806370076,0.730218823142959,1,0,1
"g148",6.28072609135663,6.28072609135663,4.19512195121951,7.23199319548723,0,0,0,0,0,0,0,0,4.80364846734946,5.09574759848749,0.785680570251851,1,0,1
"g149",0.0654629355792451,0.0654629355792451,17.0526315789474,62.0974385807073,0,0,0,0,0,0,0,0,2.22258835704741,9.83421998031743,1.86453936627334,1,0,1
"g150",0.312499077450301,0.312499077450301,14.6341463414634,27.2618061045139,0,0,0,0,0,0,0,0,1.2708685778175,9.01245143554967,0.897542553387125,1,0,1
"g151",0.414149788074558,0.414149788074558,36.9473684210526,92.7172868334313,0,0,0,0,0,0,0,0,0.719342604216909,10.743453029623,1.32736673770528,1,0,1
"g152",0.241274914065294,0.241274914065294,14.3658536585366,29.4225618039689,0,0,0,0,0,0,0,0,2.023702869827,9.10975447385107,1.03427914228735,1,0,1
"g153",0.140029883473,0.140029883473,513.473684210526,995.234880178148,0,0,0,0,0,0,0,0,0.898972617655465,14.211403740505,0.954746709172612,1,0,1
"g154",0.197667557538871,0.197667557538871,43.4210526315789,178.81251055151,0,0,0,0,0,0,0,0,1.44748371435931,11.4026367498196,2.04198107176529,1,0,1
"g155",0.384376490874804,0.384376490874804,951.341463414634,3209.66805824982,0,0,0,0,0,0,0,0,1.94097614205962,15.6479601930643,1.75438893920283,1,0,1
"g156",0.194514468947001,0.194514468947001,112.298245614035,214.228700647425,0,0,0,0,0,0,0,0,0.642581760836132,12.0030778501707,0.931816384449845,1,0,1
"g157",0.476821483309925,0.476821483309925,17.3414634146341,27.9877721393937,0,0,0,0,0,0,0,0,0.969744506134949,8.65416407526712,0.690571001092351,1,0,1
"g158",2.39044046349409,2.39044046349409,2.04878048780488,5.08228886073435,0,0,0,0,0,0,0,0,2.30916026712085,4.15017505654664,1.31071295764494,1,0,1
"g159",0.130381444203574,0.130381444203574,7.5609756097561,16.9157470682322,0,0,0,0,0,0,0,0,1.2215610534744,8.26197094350607,1.16172258805442,1,0,1
"g160",0.198285386875193,0.198285386875193,0.87719298245614,1.51818303366829,0,0,0,0,0,0,0,0,1.66296607784875,4.66726227314925,0.791379558389207,1,0,1
"g161",0.0291386986081481,0.0291386986081481,452.146341463415,1417.92509472569,0,0,0,0,0,0,0,0,1.89783994961133,14.4378819219563,1.64891962547985,1,0,1
"g162",0.142753895778522,0.142753895778522,2824.85365853659,6304.20581094118,0,0,0,0,0,0,0,0,0.980430639950672,17.1452129705156,1.15813850397567,1,0,1
"g163",0.349405901322787,0.349405901322787,8.46341463414634,14.0559337216335,0,0,0,0,0,0,0,0,1.07936783453514,8.11892230856634,0.731867540618888,1,0,1
"g164",1.57888449944119,1.57888449944119,9.09756097560976,16.0038917735361,0,0,0,0,0,0,0,0,3.32232398769568,7.46345177072049,0.814871056840992,1,0,1
"g165",0.0716632205408513,0.0716632205408513,351.543859649123,687.62219497068,0,0,0,0,0,0,0,0,0.932159328545657,13.6633773979171,0.967911417254428,1,0,1
"g166",0.137121578674185,0.137121578674185,45.0701754385965,109.012211526076,0,0,0,0,0,0,0,0,1.78148631678854,10.7584101749977,1.2742447835025,1,0,1
"g167",0.117656740466907,0.117656740466907,28.9122807017544,46.7279583718954,0,0,0,0,0,0,0,0,0.768943499058981,10.1054802052175,0.692603586521058,1,0,1
