"","truedispersions.S1","truedispersions.S2","truemeans.S1","truemeans.S2","n.random.outliers.up.S1","n.random.outliers.up.S2","n.random.outliers.down.S1","n.random.outliers.down.S2","n.single.outliers.up.S1","n.single.outliers.up.S2","n.single.outliers.down.S1","n.single.outliers.down.S2","M.value","A.value","truelog2foldchanges","upregulation","downregulation","differential.expression"
"g24",0.126237627657671,0.126237627657671,35.9756097560976,170.679321742989,0,0,0,0,0,0,0,0,2.73734769927392,10.4816266443459,2.24619723784035,1,0,1
"g25",0.86633415033496,0.86633415033496,24.0487804878049,48.4127470621975,0,0,0,0,0,0,0,0,0.980564468319383,9.2609794419805,1.00942322182882,1,0,1
"g26",0.633722269427427,0.633722269427427,7.73684210526316,15.6716195054989,0,0,0,0,0,0,0,0,-0.349328378824575,7.09028409832267,1.01833753914575,1,0,1
"g27",0.201181426925262,0.201181426925262,33.8070175438597,70.3503841480829,0,0,0,0,0,0,0,0,1.05847545804435,9.9977031053768,1.05723555407208,1,0,1
"g28",0.473404655897694,0.473404655897694,638.19298245614,1115.64836557515,0,0,0,0,0,0,0,0,1.70192432841903,13.9197695147525,0.805817734531882,1,0,1
"g29",0.040794944676528,0.040794944676528,1683.73170731707,2593.63342861513,0,0,0,0,0,0,0,0,0.400992284784504,15.6600220224941,0.623312318779264,1,0,1
"g30",0.3071845782177,0.3071845782177,9.10526315789474,26.3661004418056,0,0,0,0,0,0,0,0,2.55985170952637,8.32447244259925,1.53391159242446,1,0,1
"g31",0.419744170189678,0.419744170189678,144.463414634146,221.861861021082,0,0,0,0,0,0,0,0,0.205986106861726,11.8230216981174,0.618957507154306,1,0,1
"g32",0.0766466901994126,0.0766466901994126,3762,9097.97532604966,0,0,0,0,0,0,0,0,1.6094450209199,17.3160705385788,1.27404567314656,1,0,1
"g33",0.0975134867888057,0.0975134867888057,285.80487804878,803.954065154589,0,0,0,0,0,0,0,0,1.33261769547997,13.5079306590278,1.49208253349398,1,0,1
"g34",0.119884890027347,0.119884890027347,115.80701754386,359.682699729465,0,0,0,0,0,0,0,0,2.26346165039843,12.146697009967,1.6350020905918,1,0,1
"g35",0.133298018863768,0.133298018863768,55.7719298245614,135.248135380318,0,0,0,0,0,0,0,0,1.55841978540267,10.8508075178351,1.27799760704869,1,0,1
"g36",0.952654181100933,0.952654181100933,3.14634146341463,12.6005608921131,0,0,0,0,0,0,0,0,0.882449431289054,7.16200453185544,2.00174079830419,1,0,1
"g37",0.703752055583774,0.703752055583774,15.7368421052632,42.0248002925257,0,0,0,0,0,0,0,0,1.27966130180067,8.57531111783977,1.4170948977307,1,0,1
"g38",0.177564661175559,0.177564661175559,21.4634146341463,33.2391526459194,0,0,0,0,0,0,0,0,0.221832594175293,9.08201303278858,0.631003990438265,1,0,1
"g39",0.601759821074846,0.601759821074846,49,91.0604142492583,0,0,0,0,0,0,0,0,1.42035775659265,10.4062333560381,0.894042273208459,1,0,1
"g40",0.104953324848997,0.104953324848997,155.853658536585,293.781345201338,0,0,0,0,0,0,0,0,0.763749551476165,12.1143994109191,0.91455076778151,1,0,1
"g41",0.452652351502796,0.452652351502796,4.46341463414634,6.84504518939591,0,0,0,0,0,0,0,0,0.298513679322842,6.30276081129117,0.616912232185687,1,0,1
"g42",2.86564000751639,2.86564000751639,3.12280701754386,5.75018438335769,0,0,0,0,0,0,0,0,-0.856236856811089,4.33936053604023,0.880764800940722,1,0,1
"g43",0.678034316096219,0.678034316096219,58.5964912280702,198.474522472518,0,0,0,0,0,0,0,0,1.79179730445733,10.4267016595432,1.760067641772,1,0,1
"g44",0.0827980498278878,0.0827980498278878,817.731707317073,1302.7912714879,0,0,0,0,0,0,0,0,0.873622303291169,14.4820648382981,0.671906472381686,1,0,1
"g45",1.29038931448988,1.29038931448988,2.68292682926829,5.31155879052765,0,0,0,0,0,0,0,0,2.24256106041696,5.62715084938946,0.985327603976675,1,0,1
"g46",1.31129169011644,1.31129169011644,69.0350877192982,152.078656261127,0,0,0,0,0,0,0,0,3.62100388402151,10.3113817708455,1.13941597331355,1,0,1
"g47",0.0535514431362307,0.0535514431362307,20.7017543859649,55.1449400632066,0,0,0,0,0,0,0,0,1.08374266939983,9.58421326909822,1.41347547925746,1,0,1
"g48",0.352475952658644,0.352475952658644,0.902439024390244,2.59685619355636,0,0,0,0,0,0,0,0,1.89216733381163,4.41300349753051,1.5248647629063,1,0,1
"g49",1.58372304738971,1.58372304738971,0.682926829268293,1.08026195022128,0,0,0,0,0,0,0,0,0.995597277099817,3.65152488356976,0.66157827315451,1,0,1
"g50",0.102779094721693,0.102779094721693,276.070175438596,549.883710351812,0,0,0,0,0,0,0,0,1.18920442733538,13.3452277602071,0.99409151077535,1,0,1
"g51",0.0797681787946932,0.0797681787946932,12.9268292682927,22.2648728958036,0,0,0,0,0,0,0,0,0.777791848435609,8.56663361192399,0.784400925899601,1,0,1
"g52",0.445640145216858,0.445640145216858,665.170731707317,1129.61804661282,0,0,0,0,0,0,0,0,2.17510999606563,13.6788075254596,0.764038447331189,1,0,1
"g53",0.237647809550331,0.237647809550331,382.292682926829,760.202525867694,0,0,0,0,0,0,0,0,1.68399065282064,13.2164613235981,0.99170623145516,1,0,1
"g54",0.243722756128267,0.243722756128267,649.170731707317,1224.00457212483,0,0,0,0,0,0,0,0,1.03515611692454,14.2773652732058,0.914939085455242,1,0,1
"g55",0.431027124156867,0.431027124156867,17.219512195122,51.150924951908,0,0,0,0,0,0,0,0,2.23384189500035,9.38422070862904,1.57071605440557,1,0,1
"g56",0.107068717674483,0.107068717674483,27.9473684210526,75.0551323677976,0,0,0,0,0,0,0,0,1.27517904743987,10.1646969847488,1.42523828611361,1,0,1
"g57",0.121044026701811,0.121044026701811,4.05263157894737,10.7628302237179,0,0,0,0,0,0,0,0,1.25955539381227,7.23024550763093,1.40912657051359,1,0,1
"g58",0.405542692027644,0.405542692027644,1.24561403508772,4.20131732372461,0,0,0,0,0,0,0,0,3.768759955819,4.75842108745421,1.75398465074744,1,0,1
"g59",0.810783886616586,0.810783886616586,2.92682926829268,10.6802984396078,0,0,0,0,0,0,0,0,1.81650814627373,6.16679394763532,1.86754146471702,1,0,1
"g60",0.14551044633301,0.14551044633301,1687.65853658537,4318.67290083362,0,0,0,0,0,0,0,0,0.968569841608289,16.0299690072226,1.35556501645543,1,0,1
"g61",0.0336324175129139,0.0336324175129139,530.701754385965,1466.29532335319,0,0,0,0,0,0,0,0,1.50124243928062,14.465493710971,1.46620247969895,1,0,1
"g62",0.105541851339214,0.105541851339214,161.491228070175,417.736395119438,0,0,0,0,0,0,0,0,2.07149658331889,12.5964269386851,1.37113704091784,1,0,1
"g63",0.18069345482353,0.18069345482353,7.14634146341463,16.0270209786305,0,0,0,0,0,0,0,0,1.25919265994135,7.89545881616762,1.16522953465799,1,0,1
"g64",0.529168072627574,0.529168072627574,9.29268292682927,16.7693131963223,0,0,0,0,0,0,0,0,1.47514276759997,8.00667739885551,0.851656515133213,1,0,1
"g65",0.0486798883395605,0.0486798883395605,1004.75438596491,1992.04287764744,0,0,0,0,0,0,0,0,1.01684380153931,15.0861772324536,0.987405825893359,1,0,1
"g66",0.198032002541356,0.198032002541356,327.414634146341,516.45700424473,0,0,0,0,0,0,0,0,0.530721989462503,13.1858127615662,0.657529441697983,1,0,1
"g67",0.24932961173806,0.24932961173806,36.4210526315789,163.401863081045,0,0,0,0,0,0,0,0,2.12609568378718,10.4930706205082,2.16557990852945,1,0,1
"g68",0.137590777063559,0.137590777063559,224.736842105263,364.695399653311,0,0,0,0,0,0,0,0,0.782029613453764,12.5766287035174,0.698455350031825,1,0,1
"g69",0.0713015070851836,0.0713015070851836,84.9024390243902,135.845120101469,0,0,0,0,0,0,0,0,0.167773727890381,11.4717934042431,0.67808483692382,1,0,1
"g70",3.46756809846653e-06,3.46756809846653e-06,1.94736842105263,3.83433103772174,0,0,0,0,0,0,0,0,0.736488651028233,6.01922723163762,0.977449045556915,1,0,1
"g71",0.401298684280746,0.401298684280746,11.4035087719298,55.6207842713569,0,0,0,0,0,0,0,0,2.31853902514993,8.50741863563561,2.28614628843901,1,0,1
"g72",0.170954748798419,0.170954748798419,124.878048780488,218.538638440574,0,0,0,0,0,0,0,0,1.28101527119686,11.7052417051296,0.80736847560883,1,0,1
"g73",0.200997241993269,0.200997241993269,3.21052631578947,5.29126681948669,0,0,0,0,0,0,0,0,0.786636150642329,6.43744381947916,0.720803345363723,1,0,1
"g74",0.503186333005283,0.503186333005283,1.03508771929825,1.61882713066532,0,0,0,0,0,0,0,0,-0.29993714856565,4.48421983923171,0.645195897912449,1,0,1
"g75",0.582428946874389,0.582428946874389,152.175438596491,565.492609011209,0,0,0,0,0,0,0,0,1.73225979875967,12.8234321950446,1.8937726443895,1,0,1
"g76",0.271560971348477,0.271560971348477,159.292682926829,286.582549469307,0,0,0,0,0,0,0,0,1.06535380310406,12.1969596063417,0.847270765442974,1,0,1
"g77",0.200734130736971,0.200734130736971,205.219512195122,429.62714739287,0,0,0,0,0,0,0,0,0.0731839988519294,12.5464543604403,1.06591724922026,1,0,1
"g78",0.567547977094723,0.567547977094723,281.073170731707,656.920883326182,0,0,0,0,0,0,0,0,0.251089185794878,13.2769776943895,1.22477387837106,1,0,1
"g79",0.28847108137095,0.28847108137095,51.5789473684211,90.7779579735359,0,0,0,0,0,0,0,0,1.01134955884222,10.1658864533956,0.815559704920906,1,0,1
"g80",0.0951854197290045,0.0951854197290045,62.7368421052632,102.928682257772,0,0,0,0,0,0,0,0,1.24240304919165,11.0256392455957,0.714260244531687,1,0,1
"g81",0.299888348088799,0.299888348088799,5.82456140350877,11.8961175633489,0,0,0,0,0,0,0,0,1.47290379503599,7.38990301689265,1.03026948770835,1,0,1
"g82",0.342903820216764,0.342903820216764,82.2439024390244,305.634638853909,0,0,0,0,0,0,0,0,1.91465691353234,12.0105900198572,1.8938274327629,1,0,1
"g83",0.0446947901349262,0.0446947901349262,564.658536585366,1296.2367103087,0,0,0,0,0,0,0,0,1.22859499628109,14.3757301018465,1.19887859600718,1,0,1
"g84",0.0190820291685932,0.0190820291685932,258.561403508772,691.063865379303,0,0,0,0,0,0,0,0,1.53527511728405,13.2717199188965,1.41831211054236,1,0,1
"g85",0.479896429157659,0.479896429157659,17.609756097561,28.6495325169324,0,0,0,0,0,0,0,0,0.630295547066341,8.7104665648183,0.702136670902172,1,0,1
"g86",1.24404493049812,1.24404493049812,11.0975609756098,22.9863665346056,0,0,0,0,0,0,0,0,0.857328135308151,6.87298136961808,1.05053580103724,1,0,1
"g87",0.217685551991212,0.217685551991212,65.8771929824561,289.749894000269,0,0,0,0,0,0,0,0,2.29043295679842,11.7575117344962,2.13695714498593,1,0,1
"g88",0.545974159238787,0.545974159238787,11.9756097560976,19.9013375340643,0,0,0,0,0,0,0,0,2.01305383742034,7.79261860038323,0.732766280226802,1,0,1
"g89",1.1495363293848,1.1495363293848,20.8292682926829,31.7146293393495,0,0,0,0,0,0,0,0,0.364813701135247,7.46605872435862,0.606536320841575,1,0,1
"g90",0.326623921499483,0.326623921499483,80.4878048780488,135.980376194703,0,0,0,0,0,0,0,0,0.970017724606342,11.0130341908839,0.756556351372533,1,0,1
"g91",0.0830788602985946,0.0830788602985946,19.7543859649123,82.3167184109559,0,0,0,0,0,0,0,0,2.21724154937614,9.79328047851156,2.05901246673283,1,0,1
"g92",0.248984837302549,0.248984837302549,86.9473684210526,185.596844438463,0,0,0,0,0,0,0,0,0.960186965257689,11.3485847111332,1.09395791342986,1,0,1
"g93",0.0583853487433186,0.0583853487433186,243.122807017544,407.951207153025,0,0,0,0,0,0,0,0,0.608579700182158,12.7351553161283,0.746711372569623,1,0,1
"g94",0.0150809531908535,0.0150809531908535,1391.73684210526,2765.25008685524,0,0,0,0,0,0,0,0,1.0467922000397,15.5800934042132,0.990523518867786,1,0,1
"g95",0.050601020386534,0.050601020386534,7.95121951219512,14.5862571199245,0,0,0,0,0,0,0,0,1.39677770701189,7.87722180388159,0.875361675872758,1,0,1
"g96",0.0565092940488281,0.0565092940488281,64.5614035087719,127.11644079863,0,0,0,0,0,0,0,0,0.59907408770138,10.8188555753063,0.977406788567822,1,0,1
"g97",0.108376903234883,0.108376903234883,864.365853658537,1904.11269007086,0,0,0,0,0,0,0,0,0.606833751493225,15.0608350765437,1.13940487792383,1,0,1
"g98",0.0453608340316206,0.0453608340316206,1565.31707317073,4722.72804982375,0,0,0,0,0,0,0,0,1.72673957452854,15.953730382587,1.59316554135415,1,0,1
"g99",0.164030685203488,0.164030685203488,3489.78048780488,6867.20175481025,0,0,0,0,0,0,0,0,0.72950392233513,16.597426727317,0.97658605816339,1,0,1
"g100",0.203952783457596,0.203952783457596,13.219512195122,29.136293906572,0,0,0,0,0,0,0,0,1.68635915243476,8.39389547215407,1.14014843855176,1,0,1
"g101",0.542779687874558,0.542779687874558,19.1707317073171,29.6811822958109,0,0,0,0,0,0,0,0,1.28120501123311,8.58897062386768,0.630643157478171,1,0,1
"g102",0.164100753537549,0.164100753537549,56.0526315789474,123.287534042064,0,0,0,0,0,0,0,0,0.958749327668791,11.0648305549552,1.13717292016622,1,0,1
"g103",0.310267850086265,0.310267850086265,136.210526315789,303.666141439389,0,0,0,0,0,0,0,0,1.04494150810885,12.1213388456048,1.15664785921877,1,0,1
"g104",0.0666022323702917,0.0666022323702917,151.634146341463,363.105310662713,0,0,0,0,0,0,0,0,1.3519144177292,12.6675819753822,1.25979336154631,1,0,1
"g105",0.458279583376531,0.458279583376531,5.8780487804878,10.5016458808422,0,0,0,0,0,0,0,0,-0.0257234943860301,7.30168327777278,0.837206216695065,1,0,1
"g106",0.0457100135663676,0.0457100135663676,408.824561403509,1363.57121868604,0,0,0,0,0,0,0,0,1.72629816711184,14.2268933497725,1.7378362751362,1,0,1
"g107",0.552696175129319,0.552696175129319,5.28070175438596,11.2722022583169,0,0,0,0,0,0,0,0,-0.248842739217946,6.38267017729294,1.09396783571448,1,0,1
"g108",0.310577971341334,0.310577971341334,6.70175438596491,23.3924335965713,0,0,0,0,0,0,0,0,1.19108135583216,8.16703778132962,1.80343123911846,1,0,1
"g109",0.0856362918859377,0.0856362918859377,46.8070175438597,92.8457015364905,0,0,0,0,0,0,0,0,1.34936750460467,10.2879560634166,0.988110277338518,1,0,1
"g110",0.756479698764236,0.756479698764236,4.17073170731707,15.3369730251878,0,0,0,0,0,0,0,0,3.1020786022243,6.75234100210631,1.87864135869457,1,0,1
"g111",0.516136488557762,0.516136488557762,1.94736842105263,3.66615029581283,0,0,0,0,0,0,0,0,1.07998785899366,5.67940447368948,0.912740078967728,1,0,1
"g112",0.461865065305296,0.461865065305296,0.964912280701754,2.47794928539804,0,0,0,0,0,0,0,0,1.62024226316641,4.90783509460693,1.36067696170477,1,0,1
"g113",0.0520587098542677,0.0520587098542677,794.982456140351,1663.25703824483,0,0,0,0,0,0,0,0,1.22221024191341,14.835127254071,1.06501621051905,1,0,1
"g114",1.83096582270055,1.83096582270055,7.48780487804878,12.3953652328971,0,0,0,0,0,0,0,0,1.18727307640969,7.22301954229786,0.727186035598334,1,0,1
"g115",0.0787654925485702,0.0787654925485702,155.684210526316,276.703030785817,0,0,0,0,0,0,0,0,0.693093550481636,12.2614535187644,0.82971581229234,1,0,1
"g116",1.05772032146117,1.05772032146117,1.24390243902439,2.70204409114199,0,0,0,0,0,0,0,0,1.48630785785276,4.68157729450346,1.11917787896559,1,0,1
"g117",0.0599586771322502,0.0599586771322502,64.5614035087719,113.308314771244,0,0,0,0,0,0,0,0,0.847579000704121,10.8722031568065,0.811509885637167,1,0,1
"g118",0.097506379180805,0.097506379180805,437.649122807018,1085.72011096267,0,0,0,0,0,0,0,0,1.38973223207358,13.7449014852448,1.31080565310817,1,0,1
"g119",0.131505789729037,0.131505789729037,49.280701754386,146.904079578206,0,0,0,0,0,0,0,0,1.21650631486159,10.9825663279211,1.5757797554147,1,0,1
"g120",0.0279645497440867,0.0279645497440867,435.536585365854,693.830087343508,0,0,0,0,0,0,0,0,0.515931223958084,13.6942185973975,0.67178849194006,1,0,1
"g121",0.111314290164205,0.111314290164205,71.0731707317073,203.282027095614,0,0,0,0,0,0,0,0,1.49647692972646,11.194280305737,1.51610569922638,1,0,1
"g122",0.765645841901692,0.765645841901692,2.07317073170732,6.36967279612863,0,0,0,0,0,0,0,0,2.22310197051812,6.05324321400417,1.61938033302995,1,0,1
"g123",0.255558583189643,0.255558583189643,138.317073170732,289.799316640883,0,0,0,0,0,0,0,0,1.31026051412335,12.0888404268844,1.06707494639104,1,0,1
"g124",0.842982945545234,0.842982945545234,7.46341463414634,16.7166400051198,0,0,0,0,0,0,0,0,0.230580422534996,7.15370579037603,1.16337715596127,1,0,1
"g125",0.0539224750842889,0.0539224750842889,259.491228070175,454.416670606586,0,0,0,0,0,0,0,0,0.843855009158933,12.9290061824793,0.808329992078883,1,0,1
"g126",0.51507888894671,0.51507888894671,1.90243902439024,3.90774408145532,0,0,0,0,0,0,0,0,1.04068459616187,5.77550130817431,1.03848577391554,1,0,1
"g127",0.0391784259156476,0.0391784259156476,2491.56097560976,4948.2230781177,0,0,0,0,0,0,0,0,1.38620187395284,16.408513753676,0.989860660716483,1,0,1
"g128",1.11191971297259,1.11191971297259,1.07317073170732,1.61739378602444,0,0,0,0,0,0,0,0,-1.00485698503602,4.94416276383343,0.591791359770658,1,0,1
"g129",1.22932271186198,1.22932271186198,17.1707317073171,36.2935558724694,0,0,0,0,0,0,0,0,2.12603106815749,8.00585616649897,1.0797618931073,1,0,1
"g130",1.37661205105141,1.37661205105141,0.975609756097561,1.54170528962845,0,0,0,0,0,0,0,0,1.46573379902099,3.71599622027875,0.660150917637944,1,0,1
"g131",0.0451714298362915,0.0451714298362915,362.929824561404,692.939614269961,0,0,0,0,0,0,0,0,0.917289135216773,13.4686094194011,0.933039016860384,1,0,1
"g132",0.507362136284733,0.507362136284733,1.78947368421053,3.50763810901461,0,0,0,0,0,0,0,0,0.918218135351118,5.10332421989438,0.970964581531745,1,0,1
"g133",1.52975919387296,1.52975919387296,0.658536585365854,3.34601658282644,0,0,0,0,0,0,0,0,0.589981773016687,3.78718775455901,2.34510909783153,1,0,1
"g134",0.302480523789647,0.302480523789647,15.4146341463415,85.700031744304,0,0,0,0,0,0,0,0,2.04722878746358,9.55780044022031,2.4749950900575,1,0,1
"g135",0.0385014797416517,0.0385014797416517,989.80487804878,2784.63622111035,0,0,0,0,0,0,0,0,1.444086530402,15.2939368582054,1.4922728119368,1,0,1
"g136",0.142833990306288,0.142833990306288,1599.29268292683,3522.14227151503,0,0,0,0,0,0,0,0,1.01390455227098,15.4551544943222,1.13901919846345,1,0,1
"g137",0.0234295618817175,0.0234295618817175,260.491228070175,430.61243983341,0,0,0,0,0,0,0,0,0.750533560267579,12.8841433831001,0.725155206502682,1,0,1
"g138",0.0903305969818975,0.0903305969818975,8.54385964912281,15.2692440817819,0,0,0,0,0,0,0,0,0.77845876243905,7.85252416372413,0.837668788904216,1,0,1
"g139",0.231110983068209,0.231110983068209,1561.52631578947,4736.64196751362,0,0,0,0,0,0,0,0,1.92369449580251,15.8072140078723,1.60090774311743,1,0,1
"g140",0.529612545331081,0.529612545331081,1.65853658536585,4.72035838474889,0,0,0,0,0,0,0,0,2.33670031575079,6.46059217804575,1.50898556114804,1,0,1
"g141",0.135411478045236,0.135411478045236,15.0243902439024,45.0453533695871,0,0,0,0,0,0,0,0,1.97975871150531,9.44732073055106,1.58407185205472,1,0,1
"g142",0.104965314738705,0.104965314738705,16.8292682926829,32.2765616185554,0,0,0,0,0,0,0,0,1.15871573501515,9.3088175370326,0.939514446156066,1,0,1
"g143",0.0542996747821722,0.0542996747821722,1401.53658536585,2796.58633163856,0,0,0,0,0,0,0,0,0.882475618245023,15.4776296037942,0.996657462914288,1,0,1
"g144",0.568757197214325,0.568757197214325,2.33333333333333,3.90605659177527,0,0,0,0,0,0,0,0,-1.0317054192688,5.3920082779335,0.743320430111014,1,0,1
"g145",0.0437152693523315,0.0437152693523315,540.146341463415,2454.22440312667,0,0,0,0,0,0,0,0,2.07821023940049,14.8447937847719,2.18384493482386,1,0,1
"g146",0.0350954875070772,0.0350954875070772,1447.10526315789,5968.67745496869,0,0,0,0,0,0,0,0,1.82489169794022,15.9227178043077,2.04424142516697,1,0,1
"g147",0.498504732380691,0.498504732380691,2.7719298245614,8.838559985124,0,0,0,0,0,0,0,0,1.83353920395863,5.86797397571527,1.67292060488615,1,0,1
"g148",0.180741723057087,0.180741723057087,135.245614035088,390.525732482482,0,0,0,0,0,0,0,0,1.49820036860166,12.4714216534324,1.52983580466892,1,0,1
"g149",0.611935243266606,0.611935243266606,3.8780487804878,12.9326897248002,0,0,0,0,0,0,0,0,1.66937938675803,7.32280298093529,1.73761950050436,1,0,1
"g150",0.156704232228355,0.156704232228355,414.146341463415,1309.23857460956,0,0,0,0,0,0,0,0,1.26822303428125,14.353326374863,1.66051546565106,1,0,1
"g151",0.0836600905181381,0.0836600905181381,17.1707317073171,38.6369672661912,0,0,0,0,0,0,0,0,1.02568991430179,9.10590222930342,1.17003033793683,1,0,1
"g152",1.64844088158055,1.64844088158055,1.58536585365854,3.1323942348997,0,0,0,0,0,0,0,0,1.11547175023509,5.76661877903666,0.982449989449069,1,0,1
"g153",0.0315720885229049,0.0315720885229049,421.439024390244,1196.99430706408,0,0,0,0,0,0,0,0,1.54836270436843,13.9373763164439,1.50602047474432,1,0,1
"g154",0.141970153109633,0.141970153109633,113.609756097561,303.505074949569,0,0,0,0,0,0,0,0,1.43803845009159,11.8062617250571,1.41763391036426,1,0,1
"g155",0.192476514845546,0.192476514845546,141.268292682927,290.340828677316,0,0,0,0,0,0,0,0,1.19694871370202,12.1680827617733,1.0393097700372,1,0,1
"g156",0.461293943763633,0.461293943763633,27.2982456140351,103.716892855037,0,0,0,0,0,0,0,0,2.21840953888924,9.66455191604617,1.92577075072593,1,0,1
"g157",0.0961045852762527,0.0961045852762527,457.035087719298,1325.97321724019,0,0,0,0,0,0,0,0,1.69565628656344,14.1446783522432,1.53667480144048,1,0,1
"g158",0.0427979468718888,0.0427979468718888,527.789473684211,2744.54260711922,0,0,0,0,0,0,0,0,2.49441885386375,14.7519967842,2.37853125359731,1,0,1
"g159",0.112215422778811,0.112215422778811,218,743.473271631015,0,0,0,0,0,0,0,0,2.287506283458,13.2353484271532,1.76995274234137,1,0,1
"g160",0.414149788074558,0.414149788074558,36.9473684210526,88.1131716497118,0,0,0,0,0,0,0,0,1.37716520980796,10.2111947530127,1.25388608541652,1,0,1
"g161",1.28891349655043,1.28891349655043,17.3157894736842,37.3513644234963,0,0,0,0,0,0,0,0,0.123473076451351,6.45344690005507,1.10907277937885,1,0,1
"g162",0.0428109512129769,0.0428109512129769,475.543859649123,1186.18869100513,0,0,0,0,0,0,0,0,1.0650914679394,14.1270154031348,1.31868320964427,1,0,1
"g163",0.353960606401165,0.353960606401165,80.4634146341463,138.581045015227,0,0,0,0,0,0,0,0,0.838464313265954,10.3835926331113,0.784325072328651,1,0,1
"g164",0.158506473360597,0.158506473360597,267.298245614035,699.322545133086,0,0,0,0,0,0,0,0,1.3766893433461,13.3001431226325,1.38750764768576,1,0,1
"g165",4.45600671953399,4.45600671953399,4.6140350877193,14.191612075603,0,0,0,0,0,0,0,0,3.40746421629529,5.79762274947699,1.62093759931886,1,0,1
"g166",0.325967618733152,0.325967618733152,3.89473684210526,6.05925034470983,0,0,0,0,0,0,0,0,1.22293988465549,6.43147503257261,0.637613461171236,1,0,1
