"","truedispersions.S1","truedispersions.S2","truemeans.S1","truemeans.S2","n.random.outliers.up.S1","n.random.outliers.up.S2","n.random.outliers.down.S1","n.random.outliers.down.S2","n.single.outliers.up.S1","n.single.outliers.up.S2","n.single.outliers.down.S1","n.single.outliers.down.S2","M.value","A.value","truelog2foldchanges","upregulation","downregulation","differential.expression"
"g22",0.453540941972287,0.453540941972287,1104.9512195122,2185.99915831553,0,0,0,0,0,0,0,0,0.867907488195032,15.2589544113653,0.98431016542777,1,0,1
"g23",0.163546593489504,0.163546593489504,164.658536585366,348.199440497825,0,0,0,0,0,0,0,0,1.26158263715882,12.524322472636,1.08043657560412,1,0,1
"g24",2.21874352764743,2.21874352764743,2.50877192982456,7.19463159204392,0,0,0,0,0,0,0,0,0.426619419437029,4.45588496297536,1.51993949167103,1,0,1
"g25",0.0136698611986071,0.0136698611986071,883.140350877193,1808.20163515285,0,0,0,0,0,0,0,0,0.927469183574992,14.9656649864163,1.0338409257955,1,0,1
"g26",0.178631447324634,0.178631447324634,11.5609756097561,28.6298933253287,0,0,0,0,0,0,0,0,1.59264342998393,8.61641239832758,1.30825914548843,1,0,1
"g27",0.414437850092033,0.414437850092033,26,47.448626919015,0,0,0,0,0,0,0,0,1.12055821819832,9.50307583601009,0.867854715503929,1,0,1
"g28",0.336714315055344,0.336714315055344,1.71929824561404,6.55888686792973,0,0,0,0,0,0,0,0,2.11401055815871,5.92503078082685,1.93163116074925,1,0,1
"g29",1.00789427469464,1.00789427469464,1.07017543859649,2.24062642302331,0,0,0,0,0,0,0,0,-0.10848971251817,5.48850817466908,1.06605480667326,1,0,1
"g30",0.102719991578062,0.102719991578062,219.756097560976,548.966502568833,0,0,0,0,0,0,0,0,1.64690478210579,13.1315726004489,1.32081492368337,1,0,1
"g31",1.68396653743184,1.68396653743184,9.4390243902439,68.5904191428102,0,0,0,0,0,0,0,0,2.1465305224052,8.08618197050693,2.86129741508753,1,0,1
"g32",0.0654989195345065,0.0654989195345065,525.853658536585,903.330885594535,0,0,0,0,0,0,0,0,0.824808279934331,13.8904598484436,0.780593173259832,1,0,1
"g33",0.226147740361625,0.226147740361625,2.56140350877193,5.06749219243137,0,0,0,0,0,0,0,0,1.56853514852361,6.14831875029981,0.984337416194615,1,0,1
"g34",0.192608080773849,0.192608080773849,73.4878048780488,132.294111903121,0,0,0,0,0,0,0,0,0.619747019746693,11.071138485088,0.848172088912251,1,0,1
"g35",0.383117026861553,0.383117026861553,2.12280701754386,3.66527067891142,0,0,0,0,0,0,0,0,0.174076549722973,5.96916389978388,0.787946521689459,1,0,1
"g36",0.108450403694184,0.108450403694184,271.40350877193,551.633642241195,0,0,0,0,0,0,0,0,0.935337308470585,13.0828047125937,1.02327107215348,1,0,1
"g37",0.0217266407125465,0.0217266407125465,488.929824561404,760.783637269111,0,0,0,0,0,0,0,0,0.499652750444124,13.8688219321483,0.637858805471415,1,0,1
"g38",0.241454366368048,0.241454366368048,346.122807017544,825.989065262147,0,0,0,0,0,0,0,0,1.34916937325652,13.7061518267499,1.25483867493895,1,0,1
"g39",0.052493115736095,0.052493115736095,293.780487804878,548.579656563592,0,0,0,0,0,0,0,0,0.920751140704084,13.3427832243978,0.900962543783082,1,0,1
"g40",0.745643625056538,0.745643625056538,230.414634146341,543.12060757449,0,0,0,0,0,0,0,0,2.36742854083248,13.1945701035899,1.23704025588008,1,0,1
"g41",0.408574067414085,0.408574067414085,181.170731707317,287.656946094071,0,0,0,0,0,0,0,0,-0.292348795505466,12.028665438993,0.666999402066912,1,0,1
"g42",0.237599056259594,0.237599056259594,4.92982456140351,7.51538885924802,0,0,0,0,0,0,0,0,0.86533743700531,6.81463869579778,0.608311447559145,1,0,1
"g43",0.275770130547143,0.275770130547143,52.7073170731707,81.8990235789906,0,0,0,0,0,0,0,0,0.866862697289941,10.0589669994755,0.635842994437188,1,0,1
"g44",0.174742415935319,0.174742415935319,36.8771929824561,69.9036699463368,0,0,0,0,0,0,0,0,0.648110881071261,10.1255344251585,0.922639354244204,1,0,1
"g45",0.061786086244406,0.061786086244406,1.80701754385965,3.32932597017713,0,0,0,0,0,0,0,0,0.691156975635756,5.76486515284634,0.881619616857482,1,0,1
"g46",0.0602751024509621,0.0602751024509621,2598.58536585366,4450.20526706482,0,0,0,0,0,0,0,0,0.708206460980346,16.428934182883,0.776145428752324,1,0,1
"g47",0.163326336548924,0.163326336548924,269.19512195122,491.733830468729,0,0,0,0,0,0,0,0,-0.21846552695996,13.0758154550784,0.869225346288172,1,0,1
"g48",0.305251892502845,0.305251892502845,11.8947368421053,22.0961700885543,0,0,0,0,0,0,0,0,0.31625841448683,8.22853627963338,0.893472976026666,1,0,1
"g49",0.0670232462738323,0.0670232462738323,111.421052631579,519.54270438703,0,0,0,0,0,0,0,0,2.37802081716053,12.5203284731542,2.22122048712807,1,0,1
"g50",0.0361484629028123,0.0361484629028123,822.926829268293,2361.73131359691,0,0,0,0,0,0,0,0,1.66650704983717,15.0062342775177,1.52100877950657,1,0,1
"g51",0.13763454627296,0.13763454627296,88.4912280701754,178.966504001042,0,0,0,0,0,0,0,0,1.01697602839192,11.6322686965253,1.01608323649968,1,0,1
"g52",0.130443924704864,0.130443924704864,78.8048780487805,141.611032143655,0,0,0,0,0,0,0,0,1.14894353898972,11.3120285904373,0.845576821433672,1,0,1
"g53",0.103478456548145,0.103478456548145,23.9122807017544,47.2801052918249,0,0,0,0,0,0,0,0,1.24491308839726,9.59386146555235,0.983481510618188,1,0,1
"g54",0.0858253043183768,0.0858253043183768,787.048780487805,1670.33626209188,0,0,0,0,0,0,0,0,0.965481376407327,14.6267398422279,1.08561360626547,1,0,1
"g55",0.997377365753751,0.997377365753751,0.536585365853659,0.827584089166144,0,0,0,0,0,0,0,0,-0.188072159877142,3.21141130381252,0.625098199822332,1,0,1
"g56",0.0869780806419771,0.0869780806419771,1172.46341463415,3044.54100164668,0,0,0,0,0,0,0,0,1.86167022291558,15.604066795083,1.37668183642114,1,0,1
"g57",1.49654627104642,1.49654627104642,0.829268292682927,2.52452032243395,0,0,0,0,0,0,0,0,2.13213318591422,4.02909929260287,1.60609845452451,1,0,1
"g58",3.59557834977908,3.59557834977908,2.26315789473684,6.40424277550396,0,0,0,0,0,0,0,0,-2.510440649656,4.19695873562626,1.50069075809734,1,0,1
"g59",0.0562488140730582,0.0562488140730582,295.228070175439,893.714959664085,0,0,0,0,0,0,0,0,1.72269573075459,13.6321601527306,1.59798487458139,1,0,1
"g60",0.135493318145378,0.135493318145378,3.94736842105263,9.57551854523472,0,0,0,0,0,0,0,0,1.34597144990383,7.21527004708473,1.27845943869362,1,0,1
"g61",0.166768603170775,0.166768603170775,3.31578947368421,5.2229860331315,0,0,0,0,0,0,0,0,0.865141102371251,6.69702802294585,0.655522435725662,1,0,1
"g62",0.0415774828420654,0.0415774828420654,320.824561403509,615.393659651312,0,0,0,0,0,0,0,0,1.28163030156413,13.3685478020959,0.939724985189353,1,0,1
"g63",0.0432896995950676,0.0432896995950676,1270.68292682927,4167.71537603906,0,0,0,0,0,0,0,0,1.32842057415542,15.6510908816556,1.7136526756973,1,0,1
"g64",0.780100623784943,0.780100623784943,15.0175438596491,27.2677310639829,0,0,0,0,0,0,0,0,0.378068363741749,8.52341316430439,0.860545781872796,1,0,1
"g65",0.158908214253284,0.158908214253284,282.829268292683,820.625319320297,0,0,0,0,0,0,0,0,1.42659564504963,13.6788897006348,1.53679224371603,1,0,1
"g66",0.0827146872571624,0.0827146872571624,47.6315789473684,194.240254861133,0,0,0,0,0,0,0,0,1.84381133030677,10.9318003931145,2.0278519409042,1,0,1
"g67",0.044796301543265,0.044796301543265,303.017543859649,724.437544144011,0,0,0,0,0,0,0,0,1.45443433783074,13.5562410739112,1.25745999214817,1,0,1
"g68",0.224939540327584,0.224939540327584,38.0243902439024,108.528217082359,0,0,0,0,0,0,0,0,0.583783748265217,10.3214637155872,1.51307317046849,1,0,1
"g69",0.268427478002699,0.268427478002699,10.2439024390244,23.6758559115652,0,0,0,0,0,0,0,0,1.40123580894079,8.5703696384919,1.20865116369139,1,0,1
"g70",0.596205748981576,0.596205748981576,1.17073170731707,5.45928175496689,0,0,0,0,0,0,0,0,3.2451585160148,4.92650988754507,2.22130066077314,1,0,1
"g71",0.0434762076410645,0.0434762076410645,99.609756097561,332.953409126246,0,0,0,0,0,0,0,0,1.71014239953897,12.1337201960832,1.74096135557081,1,0,1
"g72",0.176834289133013,0.176834289133013,437.19298245614,2637.52633603217,0,0,0,0,0,0,0,0,1.95991920515192,14.7393400473476,2.59284335029863,1,0,1
"g73",0.18268513788989,0.18268513788989,15.3157894736842,52.6991069117731,0,0,0,0,0,0,0,0,2.20654674526484,9.58518034834436,1.78275877823632,1,0,1
"g74",1.58436861678644,1.58436861678644,15.2439024390244,26.947794827002,0,0,0,0,0,0,0,0,-0.51352735416084,6.57221850236941,0.82193494015776,1,0,1
"g75",0.0410901907959242,0.0410901907959242,612.219512195122,1018.07183954387,0,0,0,0,0,0,0,0,0.692981907701315,14.2033634030206,0.733718436605135,1,0,1
"g76",0.691103380318911,0.691103380318911,1.52631578947368,2.51681779106883,0,0,0,0,0,0,0,0,0.541539576307536,4.72872828803075,0.721547292448324,1,0,1
"g77",0.102207120903212,0.102207120903212,24.8771929824561,46.7950553004385,0,0,0,0,0,0,0,0,0.902374834731619,9.54132556973945,0.911532384219103,1,0,1
"g78",0.611935243266606,0.611935243266606,3.8780487804878,11.8991887517622,0,0,0,0,0,0,0,0,1.16745924489307,7.79508664590078,1.61746036282109,1,0,1
"g79",0.455706473395916,0.455706473395916,14.4878048780488,33.1773001613195,0,0,0,0,0,0,0,0,2.19116712896656,8.73400447045678,1.19535746890584,1,0,1
"g80",0.889272161576803,0.889272161576803,0.731707317073171,1.22431280500278,0,0,0,0,0,0,0,0,2.2621789886747,4.00245324884391,0.742633614565734,1,0,1
"g81",1.28820998665184,1.28820998665184,2.46341463414634,4.19181723278243,0,0,0,0,0,0,0,0,-0.496605042803977,5.57695558452613,0.766916337237207,1,0,1
"g82",0.094877319163754,0.094877319163754,500.666666666667,840.22366169304,0,0,0,0,0,0,0,0,0.492288571770573,13.7503163014046,0.746923007378451,1,0,1
"g83",1.07485784646274,1.07485784646274,3.31578947368421,6.27193770307655,0,0,0,0,0,0,0,0,0.703677843656553,5.79639891660873,0.919558819691932,1,0,1
"g84",0.13111066951518,0.13111066951518,27.4736842105263,44.6479492342884,0,0,0,0,0,0,0,0,0.554602322691281,9.35618147353925,0.700543522886534,1,0,1
"g85",1.67247410530123,1.67247410530123,0.975609756097561,2.77295235994648,0,0,0,0,0,0,0,0,0.781715854384188,4.87754870098652,1.5070467404394,1,0,1
"g86",1.90145298063587,1.90145298063587,4.02439024390244,9.16690804339981,0,0,0,0,0,0,0,0,-0.222936593124285,6.28228650221169,1.1876649917319,1,0,1
"g87",0.0682115338905512,0.0682115338905512,294.280701754386,1048.08969009306,0,0,0,0,0,0,0,0,1.70485137576926,13.8227881654647,1.83249733863594,1,0,1
"g88",0.190461719097456,0.190461719097456,48.3170731707317,113.585831890451,0,0,0,0,0,0,0,0,1.21686559546847,10.5524180560606,1.23317792124611,1,0,1
"g89",0.402184924180037,0.402184924180037,120.926829268293,283.048499490435,0,0,0,0,0,0,0,0,0.399818211513921,12.243960790482,1.22691491390538,1,0,1
"g90",0.29870064473567,0.29870064473567,231.926829268293,679.547578279569,0,0,0,0,0,0,0,0,1.94427277003953,13.072859243304,1.5509048438739,1,0,1
"g91",0.170525035633762,0.170525035633762,32.2982456140351,97.8356026299125,0,0,0,0,0,0,0,0,2.41483994531277,10.2539634783511,1.5989037589,1,0,1
"g92",0.0564436199069864,0.0564436199069864,918.473684210526,1509.55422592994,0,0,0,0,0,0,0,0,0.642818427392628,14.6806511906855,0.716812290565499,1,0,1
"g93",0.10442496106137,0.10442496106137,62.2439024390244,137.835780964867,0,0,0,0,0,0,0,0,1.40345569022085,11.1865338218968,1.14694602832043,1,0,1
"g94",0.0441358394674974,0.0441358394674974,588.853658536585,2258.35820232925,0,0,0,0,0,0,0,0,2.04216618821588,14.9204052956219,1.93929328652383,1,0,1
"g95",0.397304918882548,0.397304918882548,0.926829268292683,1.9165437925925,0,0,0,0,0,0,0,0,0.223896330152304,4.60974802681375,1.04813145494518,1,0,1
"g96",0.117616879197548,0.117616879197548,296.658536585366,1088.41793345416,0,0,0,0,0,0,0,0,2.00965808720626,13.9908159718194,1.87535742943603,1,0,1
"g97",0.170762447339889,0.170762447339889,5.98245614035088,9.74991962203364,0,0,0,0,0,0,0,0,1.16220615491507,7.57595855393601,0.704652410528822,1,0,1
"g98",0.235832381440096,0.235832381440096,249.609756097561,894.766457701309,0,0,0,0,0,0,0,0,2.1478483573231,13.9100143477844,1.84183685118056,1,0,1
"g99",1.14034777010844,1.14034777010844,12.9024390243902,22.2017592182156,0,0,0,0,0,0,0,0,0.314584468055703,6.5991430006789,0.783030184455065,1,0,1
"g100",0.0897481828268326,0.0897481828268326,112.368421052632,198.051086717372,0,0,0,0,0,0,0,0,1.43464510343739,11.5413752084229,0.817635966122955,1,0,1
"g101",0.106769877820311,0.106769877820311,1915.48780487805,3888.55650982223,0,0,0,0,0,0,0,0,0.789612818872909,15.8984603724414,1.02152286392477,1,0,1
"g102",0.311104433597568,0.311104433597568,27.1578947368421,72.191631948905,0,0,0,0,0,0,0,0,1.45111420508884,10.3494519929348,1.41045997055365,1,0,1
"g103",0.151038693097773,0.151038693097773,1086.9512195122,3105.43927664266,0,0,0,0,0,0,0,0,1.9285630730244,15.5703780439123,1.51451016162472,1,0,1
"g104",0.253183142071551,0.253183142071551,64.9024390243902,120.160249493846,0,0,0,0,0,0,0,0,0.826142358869964,10.9954449245505,0.888615112867704,1,0,1
"g105",2.84509904054441,2.84509904054441,5.80487804878049,9.60250253730067,0,0,0,0,0,0,0,0,4.68838228222601,4.07862041516301,0.726144681274564,1,0,1
"g106",0.599310084228194,0.599310084228194,20.2926829268293,34.106482724738,0,0,0,0,0,0,0,0,-0.0941322632223063,8.76244624205961,0.749086364189648,1,0,1
"g107",0.0824688615400842,0.0824688615400842,337.80487804878,735.206271077097,0,0,0,0,0,0,0,0,1.39199118190573,13.347708410936,1.121958910981,1,0,1
"g108",0.362659614283743,0.362659614283743,3.53658536585366,5.53394886210743,0,0,0,0,0,0,0,0,0.0119114216576275,6.55037169349519,0.645952227014173,1,0,1
"g109",0.0547418234137369,0.0547418234137369,1.66666666666667,2.80757691090306,0,0,0,0,0,0,0,0,0.799386445282434,6.06216209123697,0.75235995026149,1,0,1
"g110",0.0919720552844084,0.0919720552844084,8.63414634146342,19.2038255297109,0,0,0,0,0,0,0,0,0.858524737447885,8.27378690061814,1.15326828344118,1,0,1
"g111",0.168345834227944,0.168345834227944,4347.17543859649,12700.6377630879,0,0,0,0,0,0,0,0,1.69544038688202,17.2616812767992,1.54675071918489,1,0,1
"g112",0.0382220015357579,0.0382220015357579,274.122807017544,446.777853970783,0,0,0,0,0,0,0,0,0.682278631415874,13.1067793757029,0.704735310234268,1,0,1
"g113",0.242763388204784,0.242763388204784,85.7719298245614,134.657975121383,0,0,0,0,0,0,0,0,0.602138807094551,11.0290793085403,0.650722189945076,1,0,1
"g114",0.150503452756571,0.150503452756571,191.634146341463,425.377850935447,0,0,0,0,0,0,0,0,1.22286072517248,12.347672770901,1.15039026466596,1,0,1
"g115",0.131504670576,0.131504670576,878.829268292683,2834.49401303211,0,0,0,0,0,0,0,0,2.39817669778728,14.7218602212163,1.68943639912567,1,0,1
"g116",0.0806900668025761,0.0806900668025761,80.0731707317073,295.271587390678,0,0,0,0,0,0,0,0,1.81910957215318,11.8119623711453,1.88265169914751,1,0,1
"g117",0.284252592170913,0.284252592170913,41.9024390243902,84.2135495313148,0,0,0,0,0,0,0,0,0.307801260803245,10.1472878303767,1.00701815262036,1,0,1
"g118",0.0553650195778377,0.0553650195778377,14743.5609756098,41910.8198841171,0,0,0,0,0,0,0,0,1.37728093630286,19.2349806555485,1.50723772752913,1,0,1
"g119",0.724937570909821,0.724937570909821,44.9122807017544,70.8853521430457,0,0,0,0,0,0,0,0,1.66197981170742,9.19738711820172,0.658377551730352,1,0,1
"g120",0.121924029519589,0.121924029519589,131.385964912281,272.32826600995,0,0,0,0,0,0,0,0,0.926690256388326,12.1810748133391,1.05153556269615,1,0,1
"g121",0.205820136298965,0.205820136298965,1288.91228070175,3751.64911586537,0,0,0,0,0,0,0,0,1.24069361260811,15.5011236298043,1.54137082004765,1,0,1
"g122",0.322851584170703,0.322851584170703,68.9024390243902,121.296968332367,0,0,0,0,0,0,0,0,0.755114600123695,11.0608598468923,0.815916534734543,1,0,1
"g123",0.556631077896215,0.556631077896215,1.52631578947368,3.90179028821285,0,0,0,0,0,0,0,0,1.60587676693073,5.22291328272917,1.35408275697903,1,0,1
"g124",0.0757395201996928,0.0757395201996928,5.78947368421053,8.79594329492411,0,0,0,0,0,0,0,0,0.577162817703814,7.45867007142489,0.603406103475668,1,0,1
"g125",0.244595836130543,0.244595836130543,199.341463414634,349.228837137075,0,0,0,0,0,0,0,0,0.205648301979709,12.5602598015365,0.808930867852476,1,0,1
"g126",0.137716853197112,0.137716853197112,38.719298245614,132.036689040151,0,0,0,0,0,0,0,0,1.11877958455987,10.6515454258806,1.76981415668007,1,0,1
"g127",0.168582552935168,0.168582552935168,8.01754385964912,15.3919098682277,0,0,0,0,0,0,0,0,1.29460489872901,7.52833075043768,0.940940010122002,1,0,1
"g128",1.15523424133899,1.15523424133899,0.754385964912281,2.1041780013699,0,0,0,0,0,0,0,0,2.50720209355213,4.61599693528676,1.47988201296707,1,0,1
"g129",0.0834962998260846,0.0834962998260846,3.26829268292683,6.13245038700485,0,0,0,0,0,0,0,0,0.667135880372702,6.63525568722477,0.907926471241337,1,0,1
"g130",3.46100183915115,3.46100183915115,0.951219512195122,1.69636344051034,0,0,0,0,0,0,0,0,-0.96805614095362,1.08220347183131,0.834595081629519,1,0,1
"g131",0.384777678268386,0.384777678268386,2.46341463414634,5.0955840501162,0,0,0,0,0,0,0,0,1.45884496909409,5.92119701657262,1.04858803781874,1,0,1
"g132",0.0612190839929398,0.0612190839929398,95.3658536585366,145.510214061323,0,0,0,0,0,0,0,0,0.541859170869675,11.4601195118997,0.609575728585385,1,0,1
"g133",0.0802186659149285,0.0802186659149285,1200.61403508772,5559.88021009471,0,0,0,0,0,0,0,0,2.16783441922265,16.1683142982502,2.21128136165327,1,0,1
"g134",0.228877567781407,0.228877567781407,19.1052631578947,42.7003965985687,0,0,0,0,0,0,0,0,1.20472196866108,8.7749621236129,1.160279339903,1,0,1
"g135",1.50300627784593,1.50300627784593,3.46341463414634,9.39362116861259,0,0,0,0,0,0,0,0,2.60212505754419,5.15623674352999,1.43948629804226,1,0,1
"g136",0.111721161225509,0.111721161225509,139.684210526316,258.447940776321,0,0,0,0,0,0,0,0,1.06942872146166,11.9859459250919,0.887704755283515,1,0,1
"g137",0.455004221170445,0.455004221170445,6,16.4340827406657,0,0,0,0,0,0,0,0,2.41806430189421,7.73966592434112,1.45365652959737,1,0,1
"g138",0.127470553345047,0.127470553345047,17.5438596491228,82.2026215856335,0,0,0,0,0,0,0,0,2.00781987723641,9.80589376229258,2.22821822910333,1,0,1
"g139",0.207737136817911,0.207737136817911,1.89473684210526,4.20192986474664,0,0,0,0,0,0,0,0,1.33883618858808,6.07044595679356,1.14905459390118,1,0,1
"g140",0.493277912290242,0.493277912290242,8.31707317073171,16.316091299659,0,0,0,0,0,0,0,0,1.63828030785045,8.31478798162056,0.972147655609656,1,0,1
"g141",0.083888592471577,0.083888592471577,200.878048780488,596.99948662684,0,0,0,0,0,0,0,0,1.59497751622014,13.0489899973952,1.57140977064556,1,0,1
"g142",0.0688725049141696,0.0688725049141696,407.121951219512,744.571321493353,0,0,0,0,0,0,0,0,1.03312011139312,13.7994444910891,0.870949038388792,1,0,1
"g143",0.0847592919770605,0.0847592919770605,41.2456140350877,70.3758161698158,0,0,0,0,0,0,0,0,0.916350907244057,10.5532436892264,0.770839034063607,1,0,1
"g144",0.276236054667838,0.276236054667838,80.1707317073171,219.185764832734,0,0,0,0,0,0,0,0,2.55236675103323,11.5258482905289,1.45100655785135,1,0,1
"g145",3.22609125512116,3.22609125512116,9.26315789473684,17.8784714050983,0,0,0,0,0,0,0,0,6.01823051255047,4.22316292876989,0.948647382223996,1,0,1
"g146",0.919212872770447,0.919212872770447,17.1578947368421,27.8594520856675,0,0,0,0,0,0,0,0,0.896977017363515,9.30777371827348,0.699294338705821,1,0,1
"g147",0.204945593428011,0.204945593428011,798.19298245614,3090.51357950828,0,0,0,0,0,0,0,0,1.75707776430478,14.7786020789702,1.95303710401469,1,0,1
"g148",1.83056651698093e-06,1.83056651698093e-06,0.658536585365854,1.35911471460477,0,0,0,0,0,0,0,0,1.00337037530155,4.57424540109448,1.04533173281075,1,0,1
"g149",0.107241191151071,0.107241191151071,153.585365853659,354.377148130862,0,0,0,0,0,0,0,0,0.773343438751256,12.2476441171337,1.20624481765722,1,0,1
"g150",0.0514142019945848,0.0514142019945848,676.491228070175,1169.97078657804,0,0,0,0,0,0,0,0,1.08911417401408,14.2441415991712,0.790329374795819,1,0,1
"g151",2.33052204445501,2.33052204445501,2.39024390243902,3.8867263720121,0,0,0,0,0,0,0,0,0.742357674861394,4.13042832698775,0.701397705114226,1,0,1
"g152",0.140544823764816,0.140544823764816,570.463414634146,1378.00000799806,0,0,0,0,0,0,0,0,1.43504545443758,14.3070490048853,1.27236962576788,1,0,1
"g153",0.105541851339214,0.105541851339214,161.491228070175,362.596192791331,0,0,0,0,0,0,0,0,1.4315139123691,12.3115768816488,1.1669079747702,1,0,1
"g154",0.0631217918384958,0.0631217918384958,1439.9512195122,2275.00641791335,0,0,0,0,0,0,0,0,0.712346151538382,15.5608265575036,0.659850676179473,1,0,1
"g155",0.405542692027644,0.405542692027644,1.24561403508772,1.91421764402065,0,0,0,0,0,0,0,0,1.20345546863921,5.18492762123401,0.619897766332613,1,0,1
"g156",0.253948575217903,0.253948575217903,6.26829268292683,9.49895141444246,0,0,0,0,0,0,0,0,0.696559841868263,7.61745937508632,0.599695719112124,1,0,1
"g157",0.18021094333148,0.18021094333148,348.754385964912,744.363730408856,0,0,0,0,0,0,0,0,0.704090791324582,13.6922171418317,1.09379640037413,1,0,1
"g158",0.184986733323649,0.184986733323649,140.122807017544,471.271745546075,0,0,0,0,0,0,0,0,2.46545747986011,12.6537900394455,1.74986739472818,1,0,1
"g159",1.76694523954386,1.76694523954386,1.80487804878049,3.67305179696712,0,0,0,0,0,0,0,0,1.29097577819379,4.75942275753361,1.02507787992685,1,0,1
"g160",0.0671700967429716,0.0671700967429716,1587.90243902439,6220.02678616722,0,0,0,0,0,0,0,0,2.40677817819427,16.1968598286846,1.9697985174542,1,0,1
"g161",0.110206121003054,0.110206121003054,354.414634146341,1065.73519797589,0,0,0,0,0,0,0,0,1.81376671198902,13.6194135725499,1.5883389372078,1,0,1
"g162",0.163389878045614,0.163389878045614,211.245614035088,842.085486758968,0,0,0,0,0,0,0,0,1.71189566204979,13.3949830351755,1.9950453122109,1,0,1
"g163",1.17899351513481,1.17899351513481,3.09756097560976,6.31797490563107,0,0,0,0,0,0,0,0,-1.03534612275992,5.19970451430637,1.02832952470065,1,0,1
"g164",2.91878137650748,2.91878137650748,6.95121951219512,10.9485044102698,0,0,0,0,0,0,0,0,0.369657112840291,4.47291807281357,0.655395798430282,1,0,1
"g165",0.428330953471857,0.428330953471857,4,9.95661812631374,0,0,0,0,0,0,0,0,1.05380609217602,7.03185768175977,1.31565579842718,1,0,1
"g166",0.488209869078161,0.488209869078161,89.1463414634146,198.212606805611,0,0,0,0,0,0,0,0,0.82650178896259,11.1544627095479,1.15280122792166,1,0,1
"g167",3.24543956110184,3.24543956110184,1.97560975609756,3.53045881634742,0,0,0,0,0,0,0,0,-1.74034948019384,3.35322921360195,0.837557689211524,1,0,1
